StationName,StationId,DateTime,Weather,VisibilityDescription,SunshineDuration,WindDirection,WindSpeed,AirTemperature,RelativeHumidity,AirPressure,UVIndex
宜蘭畜試,B2U990,2026-03-01T23:00:00+08:00,多雲,-99,-99,0.0,0.0,21.7,99,-99,-99
宜蘭畜試,B2U990,2026-03-02T00:00:00+08:00,多雲,-99,-99,260.0,0.5,20.8,99,-99,-99
宜蘭畜試,B2U990,2026-03-02T01:00:00+08:00,多雲,-99,-99,0.0,0.0,20.6,99,-99,-99
宜蘭畜試,B2U990,2026-03-02T02:00:00+08:00,多雲,-99,-99,300.0,1.1,20.4,99,-99,-99
宜蘭畜試,B2U990,2026-03-02T03:00:00+08:00,晴,-99,-99,250.0,1.4,20.3,99,-99,-99
宜蘭畜試,B2U990,2026-03-02T04:00:00+08:00,多雲,-99,-99,270.0,0.5,19.7,99,-99,-99
宜蘭畜試,B2U990,2026-03-02T05:00:00+08:00,多雲,-99,-99,260.0,0.8,19.4,99,-99,-99
宜蘭畜試,B2U990,2026-03-02T06:00:00+08:00,晴,-99,-99,290.0,1.4,19.4,99,-99,-99
宜蘭畜試,B2U990,2026-03-02T07:00:00+08:00,晴,-99,-99,290.0,1.0,20.2,99,-99,-99
宜蘭畜試,B2U990,2026-03-02T08:00:00+08:00,多雲,-99,-99,270.0,1.0,23.4,89,-99,-99
宜蘭畜試,B2U990,2026-03-02T09:00:00+08:00,晴,-99,-99,120.0,1.2,26.8,72,-99,-99
宜蘭畜試,B2U990,2026-03-02T10:00:00+08:00,晴,-99,-99,100.0,1.9,26.1,75,-99,-99
宜蘭畜試,B2U990,2026-03-02T11:00:00+08:00,晴,-99,-99,80.0,2.5,25.6,83,-99,-99
宜蘭畜試,B2U990,2026-03-02T12:00:00+08:00,陰,-99,-99,70.0,3.0,25.4,83,-99,-99
宜蘭畜試,B2U990,2026-03-02T13:00:00+08:00,陰,-99,-99,50.0,2.9,25.6,87,-99,-99
宜蘭畜試,B2U990,2026-03-02T14:00:00+08:00,多雲,-99,-99,40.0,3.1,25.3,87,-99,-99
宜蘭畜試,B2U990,2026-03-02T15:00:00+08:00,陰,-99,-99,50.0,1.3,23.7,94,-99,-99
